Unnamed: 0_x,hotel_id,hotel_name_x,url,Comodidades,Limpeza,Conforto,Custo-benefício,Localização,Total,WiFi gratuito,number_of_ratings,Unnamed: 0_y,room_id,hotel_name_y,city_name,accommodation_type,room_name,room_surface_in_m2,room_facilities
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1117,575533805,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio,30.0,"['Terraço', 'Sabonete', 'Tomada perto da cama', 'Internet sem fio (Wi-Fi)', 'TV de tela plana', 'Cesto de lixo', 'Micro-ondas', 'Canais a cabo', 'Berço', 'Vaso sanitário', 'Utensílios de cozinha', 'Ar-condicionado', 'Secador de cabelo', 'Taças de vinho', 'Mesa de jantar', 'Chuveiro', 'Área para refeições', 'Travesseiro comum', 'Mesa de trabalho', 'Frigobar', 'Roupa de cama', 'Detector de fumaça', 'Andares superiores acessíveis por elevador', 'Guarda-roupa ou armário', 'Área de estar', 'Produtos de higiene pessoal gratuitos', 'Toalhas de piscina', 'Banheiro privativo', 'TV', 'Condicionador', 'Internet', 'Shampoo', 'Papel higiênico', 'Toalhas']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1118,575533806,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Vista do Mar,30.0,"['Produtos de limpeza', 'Comodidades para passar roupa', 'Vaso sanitário', 'Taças de vinho', 'Geladeira', 'Ar-condicionado', 'Shampoo', 'Papel higiênico', 'Guarda-roupa ou armário', 'TV', 'Frigobar', 'Sofá', 'Cozinha', 'Sabonete', 'TV de tela plana', 'Travesseiro comum', 'Vista do mar', 'Produtos de higiene pessoal gratuitos', 'Cesto de lixo', 'Detector de fumaça', 'Mesa de trabalho', 'Roupa de cama', 'Tomada perto da cama', 'Aquecimento', 'Toalhas', 'Chuveiro', 'Roupão', 'Área de estar', 'Micro-ondas', 'Mesa de jantar', 'Toalhas de piscina', 'Área para refeições', 'Andares superiores acessíveis por elevador', 'Internet', 'Condicionador', 'Secador de cabelo', 'Berço', 'Internet sem fio (Wi-Fi)', 'Banheiro privativo']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1119,575533807,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Vista do Mar,30.0,"['Canais a cabo', 'Vista do mar', 'Secador de cabelo', 'Chuveiro', 'Ar-condicionado', 'Andares superiores acessíveis por elevador', 'Detector de monóxido de carbono', 'Terraço', 'Internet', 'Comodidades para passar roupa', 'Travesseiro comum', 'Sabonete', 'Micro-ondas', 'Roupa de cama', 'Produtos de higiene pessoal gratuitos', 'Vaso sanitário', 'Internet sem fio (Wi-Fi)', 'Tomada perto da cama', 'TV de tela plana', 'Área de estar', 'Taças de vinho', 'Shampoo', 'Condicionador', 'Detector de fumaça', 'Berço', 'Roupão', 'Papel higiênico', 'Toalhas de piscina', 'Mesa de jantar', 'Banheiro privativo', 'Cesto de lixo', 'Área para refeições', 'Cozinha compacta', 'Guarda-roupa ou armário', 'Mesa de trabalho', 'TV', 'Toalhas', 'Cama dobrável', 'Frigobar', 'Utensílios de cozinha']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1120,575533808,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Vista do Mar,30.0,"['Aquecimento', 'Toalhas de piscina', 'Vaso sanitário', 'Área para refeições', 'Ar-condicionado', 'TV', 'Cesto de lixo', 'Banheiro privativo', 'Andares superiores acessíveis por elevador', 'Taças de vinho', 'Roupa de cama', 'Papel higiênico', 'Geladeira', 'Tomada perto da cama', 'Internet sem fio (Wi-Fi)', 'Condicionador', 'TV de tela plana', 'Internet', 'Mesa de jantar', 'Roupão', 'Chuveiro', 'Sofá', 'Cozinha', 'Toalhas', 'Mesa de trabalho', 'Sabonete', 'Produtos de higiene pessoal gratuitos', 'Área de estar', 'Produtos de limpeza', 'Secador de cabelo', 'Detector de fumaça', 'Guarda-roupa ou armário', 'Shampoo', 'Travesseiro comum', 'Micro-ondas', 'Frigobar', 'Berço']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1121,575533809,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Varanda,30.0,[]
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1122,575533810,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Varanda,30.0,[]
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1123,575533811,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio,30.0,[]
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1124,575533812,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Vista do Mar,30.0,"['Área de estar', 'Micro-ondas', 'Internet', 'Papel higiênico', 'Shampoo', 'Toalhas de piscina', 'TV', 'Vista do mar', 'Vaso sanitário', 'Roupão', 'Mesa de trabalho', 'Frigobar', 'Área para refeições', 'Roupa de cama', 'Andares superiores acessíveis por elevador', 'Banheiro privativo', 'Terraço', 'Canais a cabo', 'Taças de vinho', 'Condicionador', 'Guarda-roupa ou armário', 'Secador de cabelo', 'Cozinha', 'TV de tela plana', 'Tomada perto da cama', 'Ar-condicionado', 'Utensílios de cozinha', 'Toalhas', 'Cesto de lixo', 'Travesseiro comum', 'Sabonete', 'Internet sem fio (Wi-Fi)', 'Produtos de higiene pessoal gratuitos', 'Chuveiro', 'Detector de fumaça', 'Berço']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1125,575533813,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Vista da Piscina,30.0,"['Roupa de cama', 'Guarda-roupa ou armário', 'Detector de fumaça', 'Papel higiênico', 'Mesa de jantar', 'Sabonete', 'Condicionador', 'Banheiro privativo', 'Mesa de trabalho', 'Toalhas', 'Berço', 'Travesseiro comum', 'Terraço', 'Frigobar', 'Internet sem fio (Wi-Fi)', 'Micro-ondas', 'Utensílios de cozinha', 'Vista do mar', 'Produtos de higiene pessoal gratuitos', 'Chuveiro', 'Toalhas de piscina', 'Roupão', 'Shampoo', 'Secador de cabelo', 'TV', 'Vaso sanitário', 'Andares superiores acessíveis por elevador', 'Área para refeições', 'Taças de vinho', 'Canais a cabo', 'TV de tela plana', 'Tomada perto da cama', 'Área de estar', 'Cesto de lixo', 'Cozinha', 'Ar-condicionado', 'Internet']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1126,575533814,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Varanda,30.0,"['Sabonete', 'Área para refeições', 'Ar-condicionado', 'Chuveiro', 'Cesto de lixo', 'Mesa de trabalho', 'Berço', 'Andares superiores acessíveis por elevador', 'Terraço', 'TV de tela plana', 'Vaso sanitário', 'Internet', 'Frigobar', 'Cozinha', 'TV', 'Toalhas', 'Roupa de cama', 'Toalhas de piscina', 'Tomada perto da cama', 'Guarda-roupa ou armário', 'Utensílios de cozinha', 'Micro-ondas', 'Internet sem fio (Wi-Fi)', 'Shampoo', 'Banheiro privativo', 'Taças de vinho', 'Detector de fumaça', 'Condicionador', 'Mesa de jantar', 'Área de estar', 'Secador de cabelo', 'Roupão', 'Produtos de higiene pessoal gratuitos', 'Travesseiro comum', 'Papel higiênico']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1127,575533815,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio com Vista da Piscina,30.0,"['Canais a cabo', 'Andares superiores acessíveis por elevador', 'Internet', 'Área de estar', 'Frigobar', 'Cesto de lixo', 'TV', 'Sabonete', 'Utensílios de cozinha', 'Ar-condicionado', 'Banheiro privativo', 'Papel higiênico', 'Toalhas', 'Toalhas de piscina', 'Condicionador', 'Berço', 'Cozinha', 'Secador de cabelo', 'Shampoo', 'Mesa de trabalho', 'Mesa de jantar', 'Roupa de cama', 'TV de tela plana', 'Travesseiro comum', 'Terraço', 'Tomada perto da cama', 'Vaso sanitário', 'Área para refeições', 'Guarda-roupa ou armário', 'Taças de vinho', 'Detector de fumaça', 'Micro-ondas', 'Vista do mar', 'Chuveiro', 'Internet sem fio (Wi-Fi)', 'Produtos de higiene pessoal gratuitos']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1128,575533816,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Quarto Triplo com Vista do Mar,30.0,"['Internet sem fio (Wi-Fi)', 'Secador de cabelo', 'Guarda-roupa ou armário', 'Terraço', 'Cesto de lixo', 'Área de estar', 'Shampoo', 'TV', 'TV de tela plana', 'Detector de fumaça', 'Micro-ondas', 'Frigobar', 'Torradeira', 'Banheiro privativo', 'Produtos de higiene pessoal gratuitos', 'Berço', 'Utensílios de cozinha', 'Área para refeições', 'Cozinha', 'Travesseiro comum', 'Tomada perto da cama', 'Ar-condicionado', 'Sabonete', 'Toalhas', 'Condicionador', 'Chuveiro', 'Taças de vinho', 'Mesa de trabalho', 'Papel higiênico', 'Vista do mar', 'Andares superiores acessíveis por elevador', 'Sofá', 'Toalhas de piscina', 'Roupa de cama', 'Vaso sanitário', 'Mesa de jantar']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1129,575533817,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Apartamento Estúdio com Vista do Mar,30.0,[]
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1130,575533818,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Apartamento Estúdio com Vista do Mar,30.0,"['Roupa de cama', 'Área para refeições', 'Travesseiro comum', 'Andares superiores acessíveis por elevador', 'Berço', 'Micro-ondas', 'Chuveiro', 'Cozinha compacta', 'Cesto de lixo', 'Varanda', 'Mesa de jantar', 'Produtos de higiene pessoal gratuitos', 'Área de estar', 'Secador de cabelo', 'Tomada perto da cama', 'Detector de fumaça', 'TV', 'Taças de vinho', 'Vista do mar', 'Shampoo', 'Vaso sanitário', 'Canais a cabo', 'Toalhas de piscina', 'Sabonete', 'Banheiro privativo', 'Mesa de trabalho', 'Condicionador', 'Papel higiênico', 'Guarda-roupa ou armário', 'Ar-condicionado', 'Frigobar', 'Utensílios de cozinha', 'Toalhas', 'TV de tela plana']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1131,575533819,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio,30.0,"['Secador de cabelo', 'Área para refeições', 'Frigobar', 'Vista', 'Travesseiro comum', 'Sabonete', 'Toalhas', 'Canais a cabo', 'Vaso sanitário', 'TV', 'Toalhas de piscina', 'Ar-condicionado', 'Produtos de higiene pessoal gratuitos', 'Guarda-roupa ou armário', 'Roupa de cama', 'Micro-ondas', 'Vista do mar', 'Detector de fumaça', 'TV de tela plana', 'Berço', 'Papel higiênico', 'Cesto de lixo', 'Mesa de trabalho', 'Banheiro privativo', 'Chuveiro', 'Taças de vinho', 'Terraço', 'Cozinha compacta', 'Tomada perto da cama', 'Área de estar', 'Utensílios de cozinha', 'Condicionador', 'Andares superiores acessíveis por elevador', 'Shampoo']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1132,575533820,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio,30.0,"['Condicionador', 'Papel higiênico', 'Área para refeições', 'Travesseiro comum', 'Roupa de cama', 'Shampoo', 'Berço', 'Vaso sanitário', 'Canais a cabo', 'Frigobar', 'Taças de vinho', 'Mesa de trabalho', 'Área de estar', 'Terraço', 'Secador de cabelo', 'Chuveiro', 'Toalhas de piscina', 'Cozinha compacta', 'TV de tela plana', 'TV', 'Andares superiores acessíveis por elevador', 'Guarda-roupa ou armário', 'Ar-condicionado', 'Tomada perto da cama', 'Toalhas', 'Sabonete', 'Cesto de lixo', 'Produtos de higiene pessoal gratuitos', 'Utensílios de cozinha', 'Banheiro privativo', 'Micro-ondas', 'Detector de fumaça']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1133,575533821,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio,30.0,"['Detector de fumaça', 'TV', 'Sabonete', 'Tomada perto da cama', 'Produtos de higiene pessoal gratuitos', 'Terraço', 'Ar-condicionado', 'Banheiro privativo', 'Mesa de trabalho', 'Canais a cabo', 'Frigobar', 'Cesto de lixo', 'Micro-ondas', 'Utensílios de cozinha', 'Cozinha compacta', 'Toalhas', 'Chuveiro', 'Toalhas de piscina', 'Condicionador', 'Área de estar', 'Vaso sanitário', 'Travesseiro comum', 'Taças de vinho', 'Roupa de cama', 'Berço', 'Secador de cabelo', 'Papel higiênico', 'Shampoo', 'TV de tela plana', 'Guarda-roupa ou armário', 'Área para refeições', 'Andares superiores acessíveis por elevador']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1134,575533822,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio,30.0,"['Taças de vinho', 'Banheiro privativo', 'Cesto de lixo', 'Secador de cabelo', 'Andares superiores acessíveis por elevador', 'Detector de fumaça', 'Mesa de trabalho', 'Canais a cabo', 'Micro-ondas', 'Roupa de cama', 'Terraço', 'Travesseiro comum', 'Papel higiênico', 'Área para refeições', 'Condicionador', 'Chuveiro', 'Berço', 'TV', 'Vaso sanitário', 'Toalhas', 'Toalhas de piscina', 'Sabonete', 'Shampoo', 'TV de tela plana', 'Produtos de higiene pessoal gratuitos', 'Tomada perto da cama', 'Ar-condicionado', 'Cozinha compacta', 'Utensílios de cozinha', 'Área de estar', 'Guarda-roupa ou armário', 'Frigobar']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1135,575533823,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio,30.0,"['Tomada perto da cama', 'Vaso sanitário', 'Andares superiores acessíveis por elevador', 'Cartão de acesso', 'TV', 'Toalhas de piscina', 'Canais a cabo', 'Área de estar', 'Ar-condicionado', 'Sabonete', 'Mesa de trabalho', 'Toalhas', 'Papel higiênico', 'Chuveiro', 'Aquecimento', 'Cama dobrável', 'Cozinha', 'Touca de banho', 'Taças de vinho', 'Guarda-roupa ou armário', 'Produtos de higiene pessoal gratuitos', 'Produtos de limpeza', 'Shampoo', 'Banheiro privativo', 'Utensílios de cozinha', 'Roupa de cama', 'Área para refeições', 'Frigobar', 'Berço', 'Travesseiro comum', 'Micro-ondas', 'Cesto de lixo', 'Secador de cabelo', 'TV de tela plana', 'Condicionador']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1136,575533824,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio Standard,30.0,"['Vista', 'Frigobar', 'Toalhas', 'Condicionador', 'Roupa de cama', 'Micro-ondas', 'TV de tela plana', 'Utensílios de cozinha', 'Extintor de incêndio', 'Varanda', 'Ar-condicionado', 'Canais a cabo', 'Vista do mar', 'Produtos de higiene pessoal gratuitos', 'Área de estar', 'Toalhas de piscina', 'Arara para roupas', 'Secador de cabelo', 'Cesto de lixo', 'Sabonete', 'Área para refeições', 'Taças de vinho', 'Banheiro privativo', 'Internet', 'Tomada perto da cama', 'Shampoo', 'Guarda-roupa ou armário', 'Andares superiores acessíveis por elevador', 'Cozinha', 'Cartão de acesso', 'Detector de fumaça', 'Chuveiro', 'Mesa de trabalho', 'Vaso sanitário', 'Berço', 'TV', 'Papel higiênico', 'Travesseiro comum']"
716,5755338,Resort pé na areia - Studios direto com proprietário JBVJR,https://www.booking.com/hotel/br/resort-pe-na-areia-studios-direto-com-proprietario.html,9.1,9.1,9.1,8.8,9.5,9.0,8.3,559,1137,575533825,Resort pé na areia - Studios direto com proprietário JBVJR,Florianópolis,resort,Estúdio,30.0,"['Vista do mar', 'Guarda-roupa ou armário', 'Chuveiro', 'Cozinha compacta', 'Papel higiênico', 'Utensílios de cozinha', 'Condicionador', 'Frigobar', 'Varanda', 'TV', 'Cesto de lixo', 'Cartão de acesso', 'Cofre', 'Taças de vinho', 'Shampoo', 'Vista', 'Roupa de cama', 'TV de tela plana', 'Toalhas', 'Vaso sanitário', 'Ar-condicionado', 'Tomada perto da cama', 'Mesa de trabalho', 'Área para refeições', 'Berço', 'Detector de fumaça', 'Área de estar', 'Travesseiro comum', 'Internet', 'Produtos de higiene pessoal gratuitos', 'Micro-ondas', 'Toalhas de piscina', 'Arara para roupas', 'Canais a cabo', 'Secador de cabelo', 'Extintor de incêndio', 'Banheiro privativo', 'Sofá', 'Sabonete']"
719,5718203,Apto férias em família perto mar Jurerê CHR101,https://www.booking.com/hotel/br/apto-p-5-pessoas-ferias-em-familia-jurere-chr101.html,8.9,8.6,8.6,8.6,8.9,8.4,,9,1140,571820302,Apto férias em família perto mar Jurerê CHR101,Florianópolis,apartment,Apartamento,100.0,"['Internet', 'Cesto de lixo', 'Cozinha', 'Área de estar', 'Máquina de lavar roupas', 'Cofre', 'Roupa de cama', 'Sofá', 'Mesa de trabalho', 'Vaso sanitário', 'Canais a cabo', 'Comodidades para passar roupa', 'TV', 'Chuveiro', 'Banheiro privativo', 'Internet sem fio (Wi-Fi)', 'Micro-ondas', 'Geladeira', 'Toalhas', 'Ar-condicionado']"
721,5718176,Apto confortável próximo da praia em Jurerê PSD202,https://www.booking.com/hotel/br/apto-confortavel-proximo-da-praia-em-jurere-psd202.html,8.2,8.2,7.9,7.9,9.9,8.2,,17,1142,571817602,Apto confortável próximo da praia em Jurerê PSD202,Florianópolis,apartment,Apartamento,100.0,"['Banheiro privativo', 'Arara para roupas', 'Toalhas', 'Mesa de trabalho', 'Ar-condicionado', 'Cozinha', 'Papel higiênico', 'Área para refeições', 'Internet sem fio (Wi-Fi)', 'Micro-ondas', 'Área de estar', 'TV', 'Produtos de higiene pessoal gratuitos', 'Cesto de lixo', 'Roupa de cama', 'Internet', 'Sofá', 'Geladeira']"
722,5718172,Conforto e tranquilidade a 200m do mar PSD205,https://www.booking.com/hotel/br/apto-confortavel-p-4-pessoas-200m-da-praia-psd205.html,8.5,7.7,8.5,9.2,10.0,8.5,,13,1143,571817202,Conforto e tranquilidade a 200m do mar PSD205,Florianópolis,apartment,Apartamento,50.0,"['Produtos de higiene pessoal gratuitos', 'Cozinha', 'Internet', 'Mesa de trabalho', 'Roupa de cama', 'Sofá', 'Banheiro privativo', 'Geladeira', 'Toalhas', 'Micro-ondas', 'Internet sem fio (Wi-Fi)', 'Arara para roupas', 'Canais a cabo', 'TV', 'Área para refeições', 'Área de estar', 'Ar-condicionado', 'Papel higiênico', 'Cesto de lixo']"
723,5718169,Apto bem localizado na praia de Jurerê PSD203,https://www.booking.com/hotel/br/apto-200m-da-praia-em-jurere-tradicional-psd203.html,7.5,7.5,9.0,8.0,9.0,8.0,8.8,5,1144,571816902,Apto bem localizado na praia de Jurerê PSD203,Florianópolis,apartment,Apartamento,100.0,"['Internet sem fio (Wi-Fi)', 'Ar-condicionado', 'Banheiro privativo', 'Arara para roupas', 'Mesa de trabalho', 'Cesto de lixo', 'Internet', 'Micro-ondas', 'Produtos de higiene pessoal gratuitos', 'Papel higiênico', 'Área de estar', 'Geladeira', 'Roupa de cama', 'TV', 'Canais a cabo', 'Toalhas', 'Área para refeições', 'Sofá', 'Cozinha']"
727,5717185,Tranquilidade e conforto na praia de Jurerê PSD204,https://www.booking.com/hotel/br/praticidade-conforto-na-praia-de-jurere-psd204.html,8.0,8.0,8.0,8.4,9.5,7.9,,16,1147,571718502,Tranquilidade e conforto na praia de Jurerê PSD204,Florianópolis,apartment,Apartamento,100.0,"['Internet', 'Micro-ondas', 'Área de estar', 'Banheiro privativo', 'Toalhas', 'Papel higiênico', 'Roupa de cama', 'Arara para roupas', 'TV', 'Mesa de trabalho', 'Área para refeições', 'Cesto de lixo', 'Ar-condicionado', 'Geladeira', 'Sofá', 'Internet sem fio (Wi-Fi)', 'Produtos de higiene pessoal gratuitos', 'Cozinha']"
728,5714836,Férias Jurerê-apto 2 suítes para 6 pessoas VDI208,https://www.booking.com/hotel/br/ferias-jurere-apto-2-suites-para-6-pessoas-vdi208.html,7.3,7.9,8.7,8.3,8.8,7.8,,13,1148,571483602,Férias Jurerê-apto 2 suítes para 6 pessoas VDI208,Florianópolis,apartment,Apartamento com Vista da Piscina ,100.0,"['Chuveiro', 'Vaso sanitário', 'TV', 'Geladeira', 'Internet sem fio (Wi-Fi)', 'Churrasqueira', 'Canais a cabo', 'Área para refeições', 'Arara para roupas', 'Cozinha', 'Área de estar', 'Produtos de limpeza', 'Internet', 'Banheiro privativo', 'Comodidades para passar roupa', 'Mesa de trabalho', 'Forno', 'Máquina de lavar roupas', 'Toalhas', 'Ar-condicionado', 'Garrafa de água', 'Micro-ondas', 'Cesto de lixo', 'Sofá', 'Roupa de cama']"
729,4585319,Apartamento em resort pé na areia em Jurerê JBVSUP,https://www.booking.com/hotel/br/quarto-beach-village-ate-5-pessoas.html,9.2,9.0,9.2,8.6,9.7,9.1,10.0,33,1149,458531901,Apartamento em resort pé na areia em Jurerê JBVSUP,Florianópolis,resort,Apartamento Estúdio com Vista do Mar,60.0,[]
729,4585319,Apartamento em resort pé na areia em Jurerê JBVSUP,https://www.booking.com/hotel/br/quarto-beach-village-ate-5-pessoas.html,9.2,9.0,9.2,8.6,9.7,9.1,10.0,33,1150,458531902,Apartamento em resort pé na areia em Jurerê JBVSUP,Florianópolis,resort,Apartamento,,[]
729,4585319,Apartamento em resort pé na areia em Jurerê JBVSUP,https://www.booking.com/hotel/br/quarto-beach-village-ate-5-pessoas.html,9.2,9.0,9.2,8.6,9.7,9.1,10.0,33,1151,458531903,Apartamento em resort pé na areia em Jurerê JBVSUP,Florianópolis,resort,Apartamento com Vista do Mar,60.0,[]
729,4585319,Apartamento em resort pé na areia em Jurerê JBVSUP,https://www.booking.com/hotel/br/quarto-beach-village-ate-5-pessoas.html,9.2,9.0,9.2,8.6,9.7,9.1,10.0,33,1152,458531904,Apartamento em resort pé na areia em Jurerê JBVSUP,Florianópolis,resort,Quarto Família,60.0,"['Papel higiênico', 'Cesto de lixo', 'Utensílios de cozinha', 'Sofá-cama', 'Toalhas', 'Geladeira', 'Cofre', 'Fogão', 'Sofá', 'Internet', 'Micro-ondas', 'Internet sem fio (Wi-Fi)', 'TV', 'Shampoo', 'Extintor de incêndio', 'Ar-condicionado']"
730,4584108,Resort pé na areia - Suítes JBVTOP,https://www.booking.com/hotel/br/suite-beach-village-ate-5-pessoas.html,9.3,9.3,9.3,9.0,9.6,9.2,8.6,633,1153,458410801,Resort pé na areia - Suítes JBVTOP,Florianópolis,resort,Apartamento,60.0,[]
730,4584108,Resort pé na areia - Suítes JBVTOP,https://www.booking.com/hotel/br/suite-beach-village-ate-5-pessoas.html,9.3,9.3,9.3,9.0,9.6,9.2,8.6,633,1154,458410802,Resort pé na areia - Suítes JBVTOP,Florianópolis,resort,Apartamento,60.0,[]
730,4584108,Resort pé na areia - Suítes JBVTOP,https://www.booking.com/hotel/br/suite-beach-village-ate-5-pessoas.html,9.3,9.3,9.3,9.0,9.6,9.2,8.6,633,1155,458410804,Resort pé na areia - Suítes JBVTOP,Florianópolis,resort,Apartamento,60.0,"['Sabonete', 'Móveis na área externa', 'Geladeira', 'Ar-condicionado', 'Produtos de higiene pessoal gratuitos', 'Andares superiores acessíveis por elevador', 'Área para refeições', 'Secador de cabelo', 'Canais a cabo', 'Cesto de lixo', 'Internet', 'Papel higiênico', 'Terraço', 'TV', 'Mesa de jantar', 'Tomada perto da cama', 'Micro-ondas', 'Taças de vinho', 'Sofá-cama', 'Internet sem fio (Wi-Fi)', 'Vaso sanitário', 'Garrafa de água', 'Travesseiro comum', 'Fogão', 'Roupa de cama', 'Guarda-roupa ou armário', 'Área de estar', 'Mesa de trabalho', 'Acessível por elevador', 'Chuveiro', 'Extintor de incêndio', 'Touca de banho', 'Área de refeições externa', 'Banheiro privativo', 'Toalhas', 'Cartão de acesso', 'Telefone', 'Arara para roupas', 'Cofre', 'Shampoo', 'Utensílios de cozinha', 'TV de tela plana', 'Sofá']"
730,4584108,Resort pé na areia - Suítes JBVTOP,https://www.booking.com/hotel/br/suite-beach-village-ate-5-pessoas.html,9.3,9.3,9.3,9.0,9.6,9.2,8.6,633,1156,458410805,Resort pé na areia - Suítes JBVTOP,Florianópolis,resort,Suíte com Vista do Mar,,[]
730,4584108,Resort pé na areia - Suítes JBVTOP,https://www.booking.com/hotel/br/suite-beach-village-ate-5-pessoas.html,9.3,9.3,9.3,9.0,9.6,9.2,8.6,633,1157,458410806,Resort pé na areia - Suítes JBVTOP,Florianópolis,resort,Suíte com Vista do Mar,60.0,[]
